UBIDPTO,REGION,ZONA,OCU,INFORM,SEXO,GEDUC,AEDUC,AEDAD,AEDAD2,WS,LWS,EXP,EXP2
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. NO UNIV.,14,51,2601,36.70906423366724,3.6030237064093242,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,3,55,3025,27.462991126308665,3.312839321075942,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,5,38,1444,36.169833285068535,3.588225436748754,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,31,961,178.27930552385848,5.1833514526470434,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,60,3600,32.046549002836436,3.467189502150745,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,0,56,3136,14.863001482464536,2.6988750029086983,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,34,1156,57.22735022409571,4.047031934879003,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,2,51,2601,187.5521253852394,5.234056808829664,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,2,73,5329,57.22735022409571,4.047031934879003,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,45,2025,57.22735022409571,4.047031934879003,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,40,1600,19.21642256184447,2.9557652552001614,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SUP. UNIV.,13,19,361,91.49855493269457,4.516323179071458,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,47,2209,114.45470044819142,4.7401791154389485,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,3,75,5625,158.18069190628063,5.063737999252147,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,44,1936,68.67665588220065,4.229409343553784,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,55,3025,26.33148520699846,3.2707653793233225,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,9,31,961,17.164369453942914,2.842835691830207,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,9,33,1089,89.13965276192924,4.490204272087099,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,4,71,5041,45.77804456599077,3.8238045998941814,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,41,1681,396.48734535286684,5.982644124683781,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,37,1369,82.40815144535497,4.411684357330347,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SUP. NO UNIV.,15,27,729,103.00539479008648,4.634781363460811,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,18,43,1849,781.6979876454897,6.661468460892013,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,16,40,1600,346.9887558996527,5.849292375674448,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,75,5625,229.46556482282344,5.435752973897825,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,16,45,2025,346.9887558996527,5.849292375674448,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,4,44,1936,114.45470044819142,4.7401791154389485,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. UNIV.,16,22,484,48.07941253746915,3.872854071713645,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,4,54,2916,162.7642497828084,5.092302833525029,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,28,784,6.865747781577166,1.9265449599560518,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,26,676,13.731495563154333,2.619692140515997,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,49,2401,408.74212980098923,6.01308446771659,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SUP. NO UNIV.,12,20,400,257.2162269455669,5.54991708114147,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. NO UNIV.,16,66,4356,406.6517205602297,6.007957095663048,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,17,42,1764,114.45470044819142,4.7401791154389485,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. UNIV.,16,46,2116,228.92857896281183,5.43341007265039,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,4,67,4489,68.67665588220065,4.229409343553784,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,3,43,1849,89.12047469550025,4.48998910264033,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,9,19,361,237.69295532085866,5.470979737077404,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,8,36,1296,19.810942621143052,2.98623444267499,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,31,961,183.13135633039207,5.210203689505554,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,34,1156,182.21080914180072,5.205164308762101,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,9,27,729,237.84637985229054,5.471625002465174,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,2,56,3136,183.13135633039207,5.210203689505554,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,20,400,137.3533117644013,4.9225565241137295,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,7,35,1225,99.03553503928627,4.595478725521884,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,PRIMARIA,6,45,2025,343.38327941100323,5.838847255987885,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,7,48,2304,96.13964700850931,4.565801790818854,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,55,3025,49.51776751964314,3.9023315449619393,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SUP. NO UNIV.,14,34,1156,206.02996764660193,5.328021632221894,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,16,74,5476,137.3533117644013,4.9225565241137295,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. NO UNIV.,14,30,900,428.0736207614076,6.059295191914364,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,31,961,216.92630260124102,5.379557676507628,NA,NA
13,SIERRA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. NO UNIV.,16,52,2704,523.0434057177488,6.2596644543453195,NA,NA
13,SIERRA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. NO UNIV.,16,48,2304,523.0434057177488,6.2596644543453195,NA,NA
13,SIERRA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. NO UNIV.,12,23,529,376.81064919672673,5.93174280450222,NA,NA
13,SIERRA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,16,54,2916,532.2105214708043,6.2770391281166855,NA,NA
13,SIERRA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. NO UNIV.,16,53,2809,523.0434057177488,6.2596644543453195,NA,NA
13,SIERRA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. NO UNIV.,16,38,1444,591.7200615999494,6.383033654127236,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,35,1225,64.09309800567287,4.160336682710691,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,SUP. UNIV.,16,73,5329,85.07869719559135,4.443576677516058,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,17,289,24.75888375982157,3.209184364401994,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,22,484,13.060263238139806,2.569574279704864,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,33,1089,2.282189905049393,0.8251354666668806,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,9,15,225,2.282189905049393,0.8251354666668806,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,62,3844,62.942414019933686,4.142220245205388,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,40,1600,27.462991126308665,3.312839321075942,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,35,1225,39.621885242286105,3.6793816232349355,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,25,625,6.865747781577166,1.9265449599560518,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,3,58,3364,34.34791697431482,3.5365413756160633,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SUP. NO UNIV.,12,39,1521,32.96709619142779,3.495509978938201,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,50,2500,228.73679829852196,5.43257199013402,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,74,5476,14.421905954597847,2.668748297505191,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,9,47,2209,15.55341187390805,2.744280027670764,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,50,2500,32.506822597132114,3.481449993369902,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,9,40,1600,41.88489708090651,3.734925310420147,NA,NA
13,SIERRA,RURAL,OCUPADO,FORMAL,MASCULINO,PRIMARIA,6,46,2116,240.5888433516356,5.483089432355874,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,42,1764,207.69845942592377,5.3360873135503875,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,9,36,1296,6.865747781577166,1.9265449599560518,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,39,1521,124.0294999415069,4.820519440064752,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SECUNDARIA,11,35,1225,238.67103670873698,5.475086188357044,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,16,48,2304,114.35881011604648,4.739340962678457,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. NO UNIV.,16,43,1849,337.7641059473102,5.822347740430996,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. NO UNIV.,16,61,3721,477.265361151758,6.168072648890928,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. NO UNIV.,14,65,4225,398.3284397300496,5.98727689042551,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,4,50,2500,8.016431767316355,2.081493406080108,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,16,24,576,274.7066235288026,5.615703704673675,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,16,33,1089,194.580661988497,5.270846791681986,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,47,2209,247.60801566464468,5.51184691373007,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. NO UNIV.,14,46,2116,45.77804456599077,3.8238045998941814,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. UNIV.,13,20,400,82.40815144535497,4.411684357330347,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,50,2500,114.45470044819142,4.7401791154389485,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,PRIMARIA,4,66,4356,125.80811577415143,4.8347578554934865,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SUP. UNIV.,16,36,1296,320.21617516478756,5.768996315104308,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,39,1521,182.97793179896019,5.2093655543071975,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,16,37,1369,212.72311283031823,5.35999138029102,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,18,324,153.59713402975285,5.034333161879034,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,57,3249,114.37798818247548,4.739508649439981,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,23,529,338.5120505380407,5.82455969153563,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,10,26,676,228.73679829852196,5.43257199013402,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. NO UNIV.,16,62,3844,297.41894165480824,5.6951417228344905,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,66,4356,27.443813059879677,3.312140753111802,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,54,2916,1429.0152638230709,7.264740859344529,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,41,1681,25.161623154830284,3.2253199430593855,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,69,4761,355.46546126126475,5.873428089140184,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SUP. NO UNIV.,14,42,1764,114.35881011604648,4.739340962678457,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,50,2500,261.301155094941,5.565673593086796,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,40,1600,148.64919289107434,5.001589119836863,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,10,24,576,118.92318992614527,4.77847782190523,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SUP. NO UNIV.,13,22,484,218.07379336400547,5.384833507180074,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,0,60,3600,209.65462220168038,5.34546152060331,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,39,1521,198.20531654357546,5.28930344567122,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,53,2809,173.4272547173249,5.155758230295832,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,18,324,173.4272547173249,5.155758230295832,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,8,15,225,143.04919749381028,4.963188609510515,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. NO UNIV.,16,32,1024,114.43552238176242,4.7400115410774335,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,39,1521,45.7396884331328,3.822966376877793,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,9,49,2401,228.73679829852196,5.43257199013402,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,2,72,5184,48.48215193247787,3.8811957288220995,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,9,39,1521,297.31756384857766,5.694800806121713,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,60,3600,34.30956084145684,3.5354240570640707,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,24,576,247.76144019607656,5.512466348515653,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,0,76,5776,22.87943324978089,3.1302383956532673,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,8,34,1156,118.84647766042933,4.777832556517459,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,PRIMARIA,2,62,3844,299.00523369432847,5.700461077231903,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SUP. UNIV.,15,32,1024,80.12596154030558,4.383599915671862,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,8,50,2500,119.0382583247192,4.779444939969004,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,9,57,3249,207.98613042235857,5.337471396816326,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,4,41,1681,85.78349113685661,4.4518265769882,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. UNIV.,12,20,400,182.97793179896019,5.2093655543071975,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,19,361,214.27653621106614,5.367267406102689,NA,NA
13,SIERRA,URBANA,OCUPADO,FORMAL,FEMENINO,SUP. UNIV.,18,45,2025,495.5995926578691,6.205768327837517,NA,NA
13,SIERRA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,12,38,1444,495.5995926578691,6.205768327837517,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,2,46,2116,235.54501188081215,5.461902028444696,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,2,62,3844,99.03553503928627,4.595478725521884,NA,NA
13,SIERRA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,33,1089,259.44088265132933,5.558528864133768,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,30,900,22.898611316209877,3.1310762675078987,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,4,57,3249,137.3533117644013,4.9225565241137295,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,PRIMARIA,5,35,1225,217.47927330470688,5.382103550837094,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SECUNDARIA,8,42,1764,222.96420030339704,5.4070112218166475,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. NO UNIV.,13,22,484,288.8025023541077,5.665743071642171,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SUP. NO UNIV.,12,50,2500,183.13135633039207,5.210203689505554,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,SECUNDARIA,11,49,2401,156.0902826655211,5.0504345748823924,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,9,57,3249,40.06298077015279,3.690452735111917,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,8,21,441,374.73941802239614,5.926230899152125,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,PRIMARIA,5,19,361,326.33397835563426,5.787921330435425,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,41,1681,375.3531161481237,5.927867225964365,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,PRIMARIA,6,52,2704,362.73394843785064,5.893669641130809,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,FEMENINO,PRIMARIA,6,47,2209,374.60517155739325,5.925872595460323,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,2,37,1369,365.97504166434936,5.902565138902266,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,PRIMARIA,6,33,1089,410.0845944510183,6.016363466344987,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,34,1156,54.887626119759354,4.005287933671748,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,17,289,346.5528294600032,5.848035272982238,0.1,0.010000000000000002
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,3,32,1024,57.18899409123774,4.046361468880035,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,26,676,375.12297935097587,5.92725391714416,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,1,41,1681,247.0326736717751,5.50952060995144,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,4,17,289,296.838112187853,5.693186913385756,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,1,45,2025,171.54780420728423,5.144861969498171,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,15,225,249.73678103826217,5.520407487352159,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,9,18,324,11.430127591675953,2.436252640620701,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,32,1024,114.35881011604648,4.739340962678457,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,2,44,1936,238.42172184516014,5.47404104616278,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,36,1296,16.013685468203725,2.773443698406207,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,1,45,2025,114.37798818247548,4.739508649439981,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SUP. NO UNIV.,12,19,361,218.64913535687506,5.387468323389071,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,8,17,289,178.3943739224324,5.183996683339394,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,9,15,225,178.3943739224324,5.183996683339394,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,37,1369,182.97793179896019,5.2093655543071975,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,8,15,225,104.06018844368073,4.644969466774229,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,47,2209,274.6682673959446,5.615564069122237,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,39,1521,28.59449704561887,3.35321428832009,NA,NA
13,SIERRA,RURAL,OCUPADO,FORMAL,FEMENINO,SUP. NO UNIV.,16,23,529,678.0597166632466,6.51923536173619,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,17,289,321.98055727625433,5.774491162591749,NA,NA
13,SIERRA,RURAL,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,8,32,1024,64.0547418728149,4.159738059526098,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,53,2809,17.624643048238593,2.8692980959110383,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,3,15,225,33.67668464930029,3.5168057477504133,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,30,900,207.13909291221816,5.333390514046279,NA,NA
13,SIERRA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,16,50,2500,499.7036988736722,6.214015320511421,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,FEMENINO,SUP. NO UNIV.,16,29,841,13.712317496725346,2.618294516249359,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,48,2304,32.046549002836436,3.467189502150745,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,MASCULINO,PRIMARIA,6,55,3025,29.764359097787043,3.3933116742985154,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,40,1600,103.89854206541064,4.643414865912512,NA,NA
13,SIERRA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. UNIV.,16,46,2116,339.91204938735666,5.828686905874731,NA,NA
13,SIERRA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,42,1764,106.20813188372722,4.665400677286258,NA,NA
13,SIERRA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,43,1849,114.47387851462041,4.7403466617240015,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,PRIMARIA,4,54,2916,337.1887639544406,5.820642903966475,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,SECUNDARIA,11,34,1156,44.56982638096462,3.797057091527153,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,FEMENINO,PRIMARIA,6,46,2116,183.13135633039207,5.210203689505554,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. NO UNIV.,16,40,1600,429.33937314572074,6.062247685783233,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SUP. UNIV.,13,40,1600,297.5860567785835,5.6957034496388355,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,9,49,2401,531.232440082926,6.275199665730781,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SECUNDARIA,11,52,2704,652.0734366519699,6.480157188485839,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,22,484,247.76144019607656,5.512466348515653,NA,NA
13,COSTA,URBANA,OCUPADO,FORMAL,MASCULINO,SUP. NO UNIV.,14,60,3600,114.35881011604648,4.739340962678457,NA,NA
13,COSTA,URBANA,OCUPADO,INFORMAL,MASCULINO,SECUNDARIA,11,56,3136,137.23824336582737,4.9217184181839615,NA,NA
